what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1581688846337
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1581688846367
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688847187
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581688853837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688854157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688855287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1581688868905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1581688871445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1581688873105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1581688874385
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1581688875705
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688878424
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581688878994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688879284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688884384
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1581688886873
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581688887133
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688887893
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1581688888983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688895803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688896892
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1581688896902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688897192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688898102
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1581688898702
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1581688898712
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1581688898712
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1581688898712
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581688898802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688898812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688901232
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1581688904132
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1581688905691
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1581688907191
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1581688907371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688908451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688909531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688914891
